epoch,loss_d,loss_g,step,train_disc,train_dur,train_fm,train_gen,train_kl,train_mel
1,1.5728843212127686,37.64683532714844,624,1.5728843212127686,1.4871870279312134,10.412431716918945,3.7880442142486572,1.420627236366272,0.456412136554718
1,1.835258960723877,35.531341552734375,649,1.835258960723877,1.5556566715240479,10.658281326293945,3.1724495887756348,2.131059408187866,0.4003088176250458
1,2.311533212661743,25.91171646118164,674,2.311533212661743,1.5129539966583252,4.902935028076172,2.6037678718566895,1.9556804895401,0.33191952109336853
1,2.0658586025238037,38.75777053833008,699,2.0658586025238037,1.6589126586914062,10.351755142211914,4.629116535186768,1.9262750148773193,0.44870471954345703
1,2.1638779640197754,25.696409225463867,724,2.1638779640197754,1.5787107944488525,7.851271152496338,3.039515972137451,1.7759767770767212,0.2544652223587036
2,1.7134263515472412,28.538890838623047,749,1.7134263515472412,1.4796196222305298,8.671371459960938,4.048080921173096,1.2963731288909912,0.28985434770584106
2,1.8712151050567627,40.87651824951172,774,1.8712151050567627,1.550447940826416,11.756999015808105,4.109280586242676,1.8256031274795532,0.48075971007347107
2,1.7541126012802124,43.55638122558594,799,1.7541126012802124,1.307177186012268,12.036311149597168,3.9640252590179443,2.421740770339966,0.529491662979126
2,1.5695834159851074,40.090003967285156,824,1.5695834159851074,1.3454766273498535,13.423574447631836,3.4350757598876953,1.6741429567337036,0.44914960861206055
2,2.060366630554199,33.617923736572266,849,2.060366630554199,1.4347368478775024,6.367893218994141,3.5167860984802246,2.3377251625061035,0.4435729682445526
2,1.5783131122589111,33.89842224121094,874,1.5783131122589111,1.5815412998199463,11.581157684326172,4.155479907989502,1.8712437152862549,0.32686665654182434
2,1.9805333614349365,37.649139404296875,899,1.9805333614349365,1.400742769241333,10.773016929626465,3.160429000854492,1.8266171216964722,0.4552963376045227
2,1.638871192932129,41.50044250488281,924,1.638871192932129,1.4996715784072876,12.246265411376953,4.222253322601318,2.4008851051330566,0.4695858955383301
2,1.2175618410110474,47.76309585571289,949,1.2175618410110474,1.619720458984375,17.994009017944336,3.9941017627716064,2.523287296295166,0.480710506439209
2,1.9199327230453491,38.75939178466797,974,1.9199327230453491,1.5647203922271729,12.490878105163574,3.6282341480255127,2.1490538120269775,0.42058897018432617
2,1.9204144477844238,33.19298553466797,999,1.9204144477844238,1.6090296506881714,8.586522102355957,3.5263853073120117,1.5748555660247803,0.3976931571960449
2,2.069786548614502,23.939781188964844,1024,2.069786548614502,1.5453870296478271,5.121225357055664,2.7073404788970947,1.2679935693740845,0.29550740122795105
2,1.6818020343780518,40.124420166015625,1049,1.6818020343780518,1.49705171585083,12.44151496887207,3.627317190170288,2.0728414058685303,0.4552376866340637
2,1.767625331878662,39.45824432373047,1074,1.767625331878662,1.4028781652450562,11.262789726257324,3.345029592514038,2.3487210273742676,0.4688628315925598
3,1.9356589317321777,38.47459030151367,1099,1.9356589317321777,1.4939135313034058,12.6019287109375,3.3623135089874268,1.5277992486953735,0.43308088183403015
3,2.0755486488342285,25.87827491760254,1124,2.0755486488342285,1.6300251483917236,7.024434566497803,2.788050651550293,1.7784122228622437,0.2812745273113251
3,1.9400055408477783,38.56312561035156,1149,1.9400055408477783,1.6054760217666626,12.169407844543457,4.26629638671875,1.3259227275848389,0.4265782833099365
3,1.577855110168457,41.256710052490234,1174,1.577855110168457,1.5430701971054077,13.427460670471191,4.166297912597656,1.5282514095306396,0.4575917422771454
3,2.115208148956299,33.20549774169922,1199,2.115208148956299,1.5804004669189453,7.557496547698975,3.368601083755493,1.4909452199935913,0.42684563994407654
3,2.0171046257019043,30.00590705871582,1224,2.0171046257019043,1.6293237209320068,8.094918251037598,3.6802706718444824,1.9083400964736938,0.32651230692863464
3,2.242880344390869,35.951759338378906,1249,2.242880344390869,1.5264712572097778,10.017193794250488,3.1402316093444824,1.291574478149414,0.44391751289367676
3,1.7907129526138306,40.99589920043945,1274,1.7907129526138306,1.3826394081115723,13.172874450683594,3.601421356201172,1.7107161283493042,0.4695166051387787
3,1.6613166332244873,37.90180206298828,1299,1.6613166332244873,1.4360792636871338,11.922128677368164,3.4835598468780518,2.173675537109375,0.4196968674659729
3,1.8301024436950684,41.790714263916016,1324,1.8301024436950684,1.5418639183044434,13.507403373718262,3.811594247817993,1.5463141202926636,0.47518977522850037
3,1.9881086349487305,30.379518508911133,1349,1.9881086349487305,1.4981286525726318,8.83495807647705,3.159073829650879,2.1413512229919434,0.3276890218257904
3,1.7717348337173462,42.302791595458984,1374,1.7717348337173462,1.5038576126098633,14.536469459533691,3.2744834423065186,1.7952333688735962,0.4709499478340149
3,1.897518277168274,37.80735778808594,1399,1.897518277168274,1.5172327756881714,8.451966285705566,3.883134603500366,1.715467929840088,0.49421238899230957
3,1.8149422407150269,38.698299407958984,1424,1.8149422407150269,1.4180036783218384,11.061995506286621,3.977362871170044,2.4711754322052,0.4393281042575836
3,1.2243653535842896,44.12946319580078,1449,1.2243653535842896,1.592873454093933,15.7528715133667,3.8880221843719482,1.7420120239257812,0.4700818657875061
4,1.454596757888794,39.66033172607422,1474,1.454596757888794,1.5263464450836182,13.0592622756958,3.4294254779815674,1.8096116781234741,0.4407930076122284
4,1.8590030670166016,37.190673828125,1499,1.8590030670166016,1.4028723239898682,9.947888374328613,3.7964658737182617,2.2288458347320557,0.44032445549964905
