epoch,loss_d,loss_g,step,train_disc,train_dur,train_fm,train_gen,train_kl,train_mel
3,2.279420852661133,27.538333892822266,1224,2.279420852661133,1.505033254623413,7.42203950881958,3.084538221359253,1.9640601873397827,0.301392525434494
3,2.0711541175842285,33.84003829956055,1249,2.0711541175842285,1.4260205030441284,9.643670082092285,3.0754833221435547,1.3571711778640747,0.40750429034233093
3,2.0227468013763428,38.896297454833984,1274,2.0227468013763428,1.3644781112670898,12.887380599975586,3.7870333194732666,1.9021376371383667,0.4212281405925751
3,1.8404171466827393,36.609283447265625,1299,1.8404171466827393,1.4064247608184814,11.744590759277344,3.5660204887390137,2.4119513034820557,0.3884509801864624
3,1.368751049041748,41.998741149902344,1324,1.368751049041748,1.4897558689117432,15.277626037597656,4.166447639465332,1.628880500793457,0.4319118559360504
3,2.0892467498779297,28.64122200012207,1349,2.0892467498779297,1.4047106504440308,7.895046234130859,2.70320200920105,2.2160637378692627,0.32049331068992615
3,2.01924991607666,39.581783294677734,1374,2.01924991607666,1.4302769899368286,13.990189552307129,2.9617221355438232,1.7468278408050537,0.4322836995124817
3,2.26332426071167,34.45773696899414,1399,2.26332426071167,1.4043641090393066,7.450725555419922,2.7610230445861816,1.742580533027649,0.46886759996414185
3,1.9582648277282715,36.29680252075195,1424,1.9582648277282715,1.3708540201187134,10.672135353088379,3.3502228260040283,2.663794755935669,0.4053288400173187
3,1.7518866062164307,41.49595260620117,1449,1.7518866062164307,1.4706451892852783,15.068061828613281,3.367321491241455,1.7765825986862183,0.440296471118927
4,1.2923833131790161,38.80757141113281,1474,1.2923833131790161,1.4681735038757324,13.375590324401855,3.6461784839630127,1.8727107048034668,0.40988704562187195
4,2.0652294158935547,35.840553283691406,1499,2.0652294158935547,1.368760347366333,10.355752944946289,3.5756568908691406,2.402517795562744,0.40306368470191956
