epoch,loss_d,loss_g,step,train_disc,train_dur,train_fm,train_gen,train_kl,train_mel
2,2.021787405014038,35.039710998535156,774,2.021787405014038,1.7802023887634277,9.795790672302246,3.7120513916015625,2.0443484783172607,0.39349594712257385
2,1.6272403001785278,40.20089340209961,799,1.6272403001785278,1.5631496906280518,12.375657081604004,4.096182823181152,1.5167958736419678,0.458869069814682
2,1.8982053995132446,40.56365966796875,824,1.8982053995132446,1.5783120393753052,10.624907493591309,3.842764377593994,1.8816803693771362,0.5030221343040466
2,1.6022672653198242,41.04059600830078,849,1.6022672653198242,1.582573413848877,12.6932373046875,3.1723062992095947,2.0809390544891357,0.47803425788879395
2,1.8824185132980347,37.05720520019531,874,1.8824185132980347,1.5343586206436157,10.949039459228516,2.946781635284424,1.6423231363296509,0.44410449266433716
2,1.8539577722549438,38.428802490234375,899,1.8539577722549438,1.546855092048645,12.574731826782227,2.744910717010498,1.6476420164108276,0.44254809617996216
2,2.1247501373291016,27.93678855895996,924,2.1247501373291016,1.6194181442260742,6.891549110412598,2.610426425933838,1.3044867515563965,0.3446868360042572
2,2.24015736579895,31.78150177001953,949,2.24015736579895,1.4749388694763184,11.289772987365723,2.538656711578369,1.8526177406311035,0.3250114619731903
2,1.9405319690704346,39.155975341796875,974,1.9405319690704346,1.6145198345184326,13.583845138549805,3.1998414993286133,1.1497849225997925,0.4357329308986664
2,1.542426347732544,44.56401443481445,999,1.542426347732544,1.566291332244873,16.552648544311523,4.139603137969971,1.9810154438018799,0.4516546428203583
2,1.9121315479278564,37.502281188964844,1024,1.9121315479278564,1.446162462234497,11.668167114257812,3.872244358062744,1.4351634979248047,0.424012154340744
2,1.7344720363616943,39.05451202392578,1049,1.7344720363616943,1.5568811893463135,12.596327781677246,3.5612478256225586,1.6380820274353027,0.4378216862678528
2,1.8347928524017334,37.34989929199219,1074,1.8347928524017334,1.5099167823791504,10.965659141540527,3.93424129486084,1.9389679431915283,0.42224693298339844
3,1.9629273414611816,41.90414810180664,1099,1.9629273414611816,1.654252529144287,14.213854789733887,4.4062581062316895,1.2525067329406738,0.45282840728759766
3,1.3551414012908936,41.481964111328125,1124,1.3551414012908936,1.4713244438171387,15.194451332092285,4.279098033905029,1.7924175262451172,0.4165482521057129
3,2.2030670642852783,38.54050064086914,1149,2.2030670642852783,1.5060619115829468,13.258047103881836,2.5998966693878174,1.235711932182312,0.4431285858154297
3,1.6196739673614502,32.42265701293945,1174,1.6196739673614502,1.5013542175292969,9.561155319213867,3.405763864517212,1.7813159227371216,0.35940152406692505
3,1.9270920753479004,38.19269943237305,1199,1.9270920753479004,1.4916331768035889,11.284398078918457,3.8718907833099365,1.7780494689941406,0.4392605721950531
3,1.2866697311401367,43.327430725097656,1224,1.2866697311401367,1.501262903213501,15.239786148071289,4.681882858276367,1.8123751878738403,0.44649171829223633
3,2.013474941253662,36.93540954589844,1249,2.013474941253662,1.5612373352050781,9.49223804473877,4.365560531616211,1.2927439212799072,0.4494139850139618
3,1.8287968635559082,41.83278274536133,1274,1.8287968635559082,1.4783282279968262,10.887907981872559,3.706981897354126,1.9301915168762207,0.5295416712760925
3,2.2514448165893555,37.77183151245117,1299,2.2514448165893555,1.4362106323242188,10.70610237121582,2.821748733520508,1.9989280700683594,0.46241864562034607
3,2.497591495513916,8.817085266113281,1324,2.497591495513916,1.5765998363494873,1.7770586013793945,1.74101722240448,1.110977292060852,0.058031827211380005
3,2.1853692531585693,35.87942886352539,1349,2.1853692531585693,1.518568515777588,9.113042831420898,2.3536739349365234,1.8178335428237915,0.468362420797348
3,2.3249969482421875,30.599899291992188,1374,2.3249969482421875,1.4653656482696533,5.738096714019775,2.7381591796875,1.7769930362701416,0.41958409547805786
3,2.112056016921997,28.54234504699707,1399,2.112056016921997,1.3877058029174805,6.718703269958496,3.0651350021362305,1.5267971754074097,0.352088987827301
3,2.0585830211639404,38.916683197021484,1424,2.0585830211639404,1.3933696746826172,12.470609664916992,3.1220526695251465,1.778918981552124,0.4478161931037903
3,1.2970997095108032,40.40629959106445,1449,1.2970997095108032,1.4819945096969604,12.707642555236816,4.356237888336182,1.9913500547409058,0.44153499603271484
4,2.175793409347534,41.62851333618164,1474,2.175793409347534,1.5021755695343018,13.952590942382812,5.304891109466553,2.051457405090332,0.41816446185112
4,2.1791741847991943,33.47013473510742,1499,2.1791741847991943,1.4745855331420898,8.164836883544922,3.262493133544922,1.9628522396087646,0.4134526252746582
